Event Start Time ms	Peak Amp uV	Time of Peak ms	Time of Antipeak ms	Interspike Interval ms
129701.898437500000000	-99.275268554687500	129702.296875000000000	129702.101562500000000	783.093688964843750
130177.500000000000000	-93.744796752929688	130177.796875000000000	130177.703125000000000	475.499938964843750
130923.101562500000000	-101.858856201171870	130923.500000000000000	130923.296875000000000	745.703063964843750
132565.906250000000000	-106.431190490722660	132566.296875000000000	132566.093750000000000	1642.796875000000000
132865.203125000000000	-93.941688537597656	132865.500000000000000	132865.406250000000000	299.203155517578120
134492.796875000000000	-101.162834167480470	134493.203125000000000	134493.000000000000000	1627.703247070312500
135820.093750000000000	-120.346260070800780	135820.500000000000000	135820.296875000000000	1327.296997070312500
136616.500000000000000	-101.044288635253910	136616.906250000000000	136616.703125000000000	796.406005859375000
136863.703125000000000	-103.028999328613280	136864.000000000000000	136863.906250000000000	247.093719482421870
137210.203125000000000	-95.623390197753906	137210.593750000000000	137210.406250000000000	346.593750000000000
137587.593750000000000	-97.822753906250000	137588.000000000000000	137587.796875000000000	377.406524658203120
137796.000000000000000	-114.704559326171870	137796.406250000000000	137796.203125000000000	208.406005859375000
137934.406250000000000	-109.990043640136720	137934.796875000000000	137934.593750000000000	138.390579223632810
138314.593750000000000	-94.420486450195313	138315.000000000000000	138314.796875000000000	380.203430175781250
138516.093750000000000	-96.193977355957031	138516.500000000000000	138516.296875000000000	201.500000000000000
139390.093750000000000	-97.478317260742187	139390.500000000000000	139390.296875000000000	874.000000000000000
139763.093750000000000	-106.307151794433590	139763.500000000000000	139763.296875000000000	373.000000000000000
140067.703125000000000	-102.702926635742190	140068.000000000000000	140067.906250000000000	304.499725341796870
140437.093750000000000	-95.826896667480469	140437.406250000000000	140437.296875000000000	369.406524658203130
140665.796875000000000	-98.459693908691406	140666.093750000000000	140666.000000000000000	228.687377929687500
140957.093750000000000	-99.736991882324219	140957.406250000000000	140957.296875000000000	291.312622070312500
141196.593750000000000	-113.907920837402340	141197.000000000000000	141196.796875000000000	239.593750000000000
142097.093750000000000	-96.349250793457031	142097.500000000000000	142097.296875000000000	900.500000000000000
142533.093750000000000	-115.567085266113280	142533.500000000000000	142533.296875000000000	436.000000000000000
142686.906250000000000	-100.625953674316410	142687.296875000000000	142687.093750000000000	153.796569824218750
143319.406250000000000	-101.700805664062500	143319.703125000000000	143319.593750000000000	632.406250000000000
143481.796875000000000	-105.016365051269530	143482.203125000000000	143482.000000000000000	162.500167846679690
144992.703125000000000	-101.071533203125000	144993.093750000000000	144992.906250000000000	1510.890502929687500
145185.796875000000000	-105.870651245117190	145186.093750000000000	145185.906250000000000	193.000152587890620
146039.000000000000000	-100.687522888183590	146039.406250000000000	146039.203125000000000	853.312377929687500
146939.796875000000000	-106.209541320800780	146940.203125000000000	146940.000000000000000	900.796997070312500
147832.593750000000000	-109.347381591796870	147833.000000000000000	147832.796875000000000	892.796997070312500
148060.203125000000000	-105.143562316894530	148060.500000000000000	148060.296875000000000	227.499725341796870
148639.593750000000000	-117.054016113281250	148640.000000000000000	148639.796875000000000	579.500305175781250
148878.593750000000000	-109.060958862304690	148879.000000000000000	148878.796875000000000	239.000000000000000
149206.406250000000000	-104.879959106445310	149206.796875000000000	149206.593750000000000	327.796569824218750
149999.500000000000000	-96.737083435058594	149999.906250000000000	149999.703125000000000	793.109436035156250
151922.093750000000000	-101.859901428222660	151922.500000000000000	151922.296875000000000	1922.593994140625000
152404.203125000000000	-104.319389343261720	152404.593750000000000	152404.406250000000000	482.093475341796870
152950.296875000000000	-102.020477294921870	152950.593750000000000	152950.500000000000000	546.000122070312500
153809.593750000000000	-92.238891601562500	153809.906250000000000	153809.796875000000000	859.312622070312500
154092.796875000000000	-96.028091430664063	154093.203125000000000	154093.000000000000000	283.296752929687500
154974.593750000000000	-106.182159423828120	154975.000000000000000	154974.796875000000000	881.796997070312500
157130.093750000000000	-104.547515869140620	157130.406250000000000	157130.203125000000000	2155.406250000000000
157352.593750000000000	-102.380462646484370	157353.000000000000000	157352.796875000000000	222.593750000000000
157799.000000000000000	-96.992942810058594	157799.406250000000000	157799.203125000000000	446.406005859375000
158702.500000000000000	-115.053375244140620	158702.906250000000000	158702.703125000000000	903.500000000000000
159647.093750000000000	-98.016410827636719	159647.500000000000000	159647.296875000000000	944.593994140625000
160005.796875000000000	-112.351768493652340	160006.203125000000000	160006.000000000000000	358.703002929687500
160599.296875000000000	-110.207023620605470	160599.703125000000000	160599.500000000000000	593.500000000000000
161367.000000000000000	-113.701416015625000	161367.406250000000000	161367.203125000000000	767.703002929687500
161781.203125000000000	-109.432250976562500	161781.593750000000000	161781.406250000000000	414.187469482421870
162172.093750000000000	-111.529586791992190	162172.500000000000000	162172.296875000000000	390.906524658203120
162878.500000000000000	-112.725791931152340	162878.906250000000000	162878.703125000000000	706.406005859375000
163397.406250000000000	-99.911300659179688	163397.796875000000000	163397.593750000000000	518.890563964843750
163821.500000000000000	-97.656547546386719	163821.906250000000000	163821.703125000000000	424.109436035156250
164251.203125000000000	-114.957107543945310	164251.593750000000000	164251.406250000000000	429.687469482421870
164542.093750000000000	-114.175437927246090	164542.500000000000000	164542.296875000000000	290.906524658203120
165018.203125000000000	-91.582817077636719	165018.593750000000000	165018.406250000000000	476.093475341796870
165772.593750000000000	-97.828636169433594	165773.000000000000000	165772.796875000000000	754.406555175781250
166246.296875000000000	-117.495483398437500	166246.703125000000000	166246.500000000000000	473.703002929687500
166680.593750000000000	-101.980728149414060	166681.000000000000000	166680.796875000000000	434.296997070312500
167026.593750000000000	-96.087974548339844	167027.000000000000000	167026.796875000000000	346.000000000000000
167327.593750000000000	-109.252372741699220	167328.000000000000000	167327.796875000000000	301.000000000000000
167726.296875000000000	-117.450180053710940	167726.703125000000000	167726.500000000000000	398.703002929687500
168633.500000000000000	-94.020271301269531	168633.906250000000000	168633.703125000000000	907.203002929687500
169590.406250000000000	-102.443557739257810	169590.796875000000000	169590.593750000000000	956.890563964843750
170063.296875000000000	-98.234619140625000	170063.703125000000000	170063.500000000000000	472.906433105468750
170946.093750000000000	-94.597824096679688	170946.500000000000000	170946.296875000000000	882.796997070312500
171761.500000000000000	-101.282760620117190	171761.906250000000000	171761.703125000000000	815.406005859375000
173294.500000000000000	-105.015541076660160	173294.906250000000000	173294.703125000000000	1533.000000000000000
173507.296875000000000	-94.245933532714844	173507.703125000000000	173507.500000000000000	212.796997070312500
173774.500000000000000	-102.185287475585940	173774.906250000000000	173774.703125000000000	267.203002929687500
177768.093750000000000	-106.571594238281250	177768.500000000000000	177768.296875000000000	3993.593994140625000
178082.406250000000000	-97.473808288574219	178082.703125000000000	178082.593750000000000	314.202819824218750
178421.000000000000000	-109.049972534179690	178421.406250000000000	178421.203125000000000	338.703186035156250
178732.406250000000000	-95.600997924804687	178732.796875000000000	178732.593750000000000	311.390563964843750
179063.593750000000000	-101.345703125000000	179063.906250000000000	179063.796875000000000	331.109680175781250
179329.500000000000000	-91.675048828125000	179329.906250000000000	179329.703125000000000	265.999755859375000
